,ACCIDENT_NO,ACCIDENTDATE,CYCLISTS,CYCLISTS_COUNT_LS,ACCIDENTTIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA Description,LIGHT_CONDITION,LIGHT_CONDITION_DEC,NO_OF_VEHICLES,NO_PERSONS,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_KILLED,NO_PERSONS_NOT_INJ,POLICE_ATTEND,ROAD_GEOMETRY_DESC,SEVERITY,SEVERITY_DESC,SPEED_ZONE,VEHICLE_ID,INITIAL_DIRECTION,Vehicle Type Desc,FINAL_DIRECTION,DRIVER_INTENT,VEHICLE_MOVEMENT,TRAILER_TYPE,INITIAL_IMPACT,LAMPS,LEVEL_OF_DAMAGE,TRAFFIC_CONTROL_DESC,ROAD_ROUTE_1,ROAD_NAME,ROAD_TYPE,ROAD_NAME_INT,ROAD_TYPE_INT,DISTANCE_LOCATION,DIRECTION_LOCATION,NODE_ID,NODE_TYPE,LGA_NAME,Lga Name All,Lat,Long,Postcode No
151671,T20120008548,12/04/2012,111339,9155,08.20.00,1,Collision with vehicle,5,Thursday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,3,1,0,0,2,1,Cross intersection,2,Hospitilisation,50,B,E ,Bicycle,E ,1,1,H,1,2,6,No control,9999,LANGRIDGE,STREET,OXFORD,STREET,0,W,36573,I,YARRA,YARRA,-37.80652,144.98432,3066
151676,T20120008550,12/04/2012,111339,9155,08.00.00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH                        ,1,Day,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,50,B,W ,Bicycle,W ,1,1,H,F,2,1,Stop-go lights,5061,SPENCER,STREET,LA TROBE,STREET,0,S,65851,I,MELBOURNE,MELBOURNE,-37.81317,144.95144,3008
151677,T20120008550,12/04/2012,111339,9155,08.00.00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH                        ,1,Day,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,50,B,W ,Bicycle,W ,1,1,H,F,2,1,Stop-go lights,5061,SPENCER,STREET,LA TROBE,STREET,0,S,65851,I,MELBOURNE,MELBOURNE,-37.81317,144.95144,3008
151717,T20120008616,12/04/2012,111339,9155,17.59.00,1,Collision with vehicle,5,Thursday,135,LANE CHANGE LEFT (NOT OVERTAKING)              ,2,Dusk/Dawn,2,2,1,0,0,1,1,Cross intersection,2,Hospitilisation,50,B,N ,Bicycle,N ,1,1,H,F,1,2,Stop-go lights,9999,ELGIN,STREET,RATHDOWNE,STREET,0,W,36370,I,MELBOURNE,MELBOURNE,-37.79748,144.97049,3053
151827,T20120008746,14/04/2012,111339,9155,11.37.00,1,Collision with vehicle,7,Saturday,142,LEAVING PARKING                       ,1,Day,2,4,1,0,0,3,1,Not at intersection,2,Hospitilisation,40,B,E ,Bicycle,E ,1,1,H,5,0,5,No control,5285,BRIDGE,ROAD,CHURCH,STREET,22,E,78156,N,YARRA,YARRA,-37.81859,144.99942,3121
151960,T20120008921,16/04/2012,111339,9155,13.36.00,1,Collision with vehicle,2,Monday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,Day,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,60,B,W ,Bicycle,W ,1,1,H,1,0,3,No control,9999,CLARKE,STREET,MARKET,STREET,0,S,36908,I,PORT PHILLIP,PORT PHILLIP,-37.82932,144.96028,3205
152005,T20120008974,16/04/2012,111339,9155,15.20.00,1,Collision with vehicle,2,Monday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,1,T intersection,3,Other Injury,40,B,N ,Bicycle,N ,1,1,H,5,2,2,No control,9999,PERRY,STREET,SMITH,STREET,0,E,65245,I,YARRA,YARRA,-37.79983,144.98412,3066
152015,T20120008982,16/04/2012,111339,9155,19.00.00,1,Collision with vehicle,2,Monday,137,LEFT TURN SIDESWIPE                     ,3,Dark Street lights on,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,60,B,W ,Bicycle,W ,1,1,H,F,9,2,Stop-go lights,5066,DRYBURGH,STREET,QUEENSBERRY,STREET,0,S,36085,I,MELBOURNE,MELBOURNE,-37.80239,144.94361,3051
152024,T20120008996,17/04/2012,111339,9155,11.56.00,1,Collision with vehicle,3,Tuesday,139,OTHER SAME DIRECTION-MANOUEVRES NOT INCLUDED IN DCAs 130-137,1,Day,2,2,0,1,0,1,1,T intersection,3,Other Injury,60,B,S ,Bicycle,NK,99,18,H,1,2,1,No control,5083,VICTORIA,PARADE,CAMBRIDGE,STREET,0,W,57453,I,YARRA,YARRA,-37.80895,144.98479,3066
152252,T20120009233,17/04/2012,111339,9155,15.55.00,1,Collision with vehicle,3,Tuesday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,50,B,E ,Bicycle,E ,99,1,H,F,2,9,No control,9999,LANGRIDGE,STREET,OXFORD,STREET,0,W,36573,I,YARRA,YARRA,-37.80652,144.98432,3066
152106,T20120009080,18/04/2012,111339,9155,09.10.00,1,Collision with vehicle,4,Wednesday,136,RIGHT TURN SIDESWIPE                    ,1,Day,2,3,1,0,0,2,1,Cross intersection,2,Hospitilisation,50,A,S ,Bicycle,S ,1,1,H,9,2,1,Stop-go lights,9999,ABECKETT,STREET,ELIZABETH,STREET,0,E,36882,I,MELBOURNE,MELBOURNE,-37.80925,144.96087,3000
152161,T20120009149,18/04/2012,111339,9155,20.30.00,1,Collision with vehicle,3,Wednesday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES)        ,3,Dark Street lights on,2,2,0,1,0,1,1,Multiple intersection,3,Other Injury,50,B,NW,Bicycle,NW,1,1,H,1,2,1,Stop-go lights,5046,ELIZABETH,STREET,PELHAM,STREET,0,S,53184,I,MELBOURNE,MELBOURNE,-37.80181,144.95745,3000
152163,T20120009150,18/04/2012,111339,9155,20.48.00,1,Collision with vehicle,4,Wednesday,135,LANE CHANGE LEFT (NOT OVERTAKING)              ,9,Unknown,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,999,B,N ,Bicycle,N ,6,6,H,1,0,1,No control,5499,CHURCH,STREET,BRIDGE,ROAD,40,S,253804,N,YARRA,YARRA,-37.81894,144.99911,3121
152236,T20120009219,19/04/2012,111339,9155,09.55.00,1,Collision with vehicle,5,Thursday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,1,Not at intersection,3,Other Injury,60,B,W ,Bicycle,W ,1,1,H,F,0,3,No control,5838,WILLIAMSTOWN,ROAD,PAGE,AVENUE,47,E,251445,N,PORT PHILLIP,PORT PHILLIP,-37.83438,144.92809,3207
152581,T20120009633,24/04/2012,111339,9155,07.26.00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY)              ,4,Dark Street lights off,2,2,1,0,0,1,1,Cross intersection,2,Hospitilisation,60,B,SE,Bicycle,SE,1,1,H,5,2,1,Stop-go lights,5044,FLEMINGTON,ROAD,GRATTAN,STREET,0,SE,35304,I,MELBOURNE,MELBOURNE,-37.79965,144.95503,3051
152583,T20120009636,24/04/2012,111339,9155,08.55.00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY)              ,1,Day,2,2,1,0,0,1,1,Cross intersection,2,Hospitilisation,40,B,W ,Bicycle,W ,1,1,H,F,2,3,Giveway sign,9999,LANGRIDGE,STREET,RUPERT,STREET,0,W,65586,I,YARRA,YARRA,-37.80688,144.989,3066
152774,T20120009884,26/04/2012,111339,9155,18.34.00,1,Collision with vehicle,5,Thursday,135,LANE CHANGE LEFT (NOT OVERTAKING)              ,3,Dark Street lights on,2,2,0,1,0,1,1,T intersection,3,Other Injury,40,B,N ,Bicycle,N ,1,1,H,R,1,4,No control,9999,BRUNSWICK,STREET,KING WILLIAM,STREET,0,N,36464,I,YARRA,YARRA,-37.80234,144.97778,3065
154205,T20120011512,26/04/2012,111339,9155,16.15.00,1,Collision with vehicle,5,Thursday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,60,A,N ,Bicycle,N ,1,1,H,5,2,1,No control,5882,ST KILDA,ROAD,COVENTRY,STREET,18,S,251921,N,MELBOURNE,MELBOURNE,-37.82882,144.97133,3006
152848,T20120009962,27/04/2012,111339,9155,16.35.00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH                        ,1,Day,2,2,0,1,0,1,1,T intersection,3,Other Injury,60,B,SW,Bicycle,SW,1,1,H,F,2,1,No control,9999,EXPLORATION,LANE,LA TROBE,STREET,0,N,65647,I,MELBOURNE,MELBOURNE,-37.80839,144.96796,3000
152849,T20120009962,27/04/2012,111339,9155,16.35.00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH                        ,1,Day,2,2,0,1,0,1,1,T intersection,3,Other Injury,60,B,SW,Bicycle,SW,1,1,H,F,2,1,No control,9999,EXPLORATION,LANE,LA TROBE,STREET,0,N,65647,I,MELBOURNE,MELBOURNE,-37.80839,144.96796,3000
152857,T20120009970,27/04/2012,111339,9155,19.45.00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY)              ,3,Dark Street lights on,2,3,0,1,0,2,1,Cross intersection,3,Other Injury,50,A,N ,Bicycle,N ,1,1,H,1,1,2,Roundabout,9999,GREY,STREET,SIMPSON,STREET,0,W,65819,I,MELBOURNE,MELBOURNE,-37.81217,144.98857,3002
152889,T20120010010,28/04/2012,111339,9155,13.40.00,1,Collision with vehicle,7,Saturday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,3,4,0,1,0,3,1,Not at intersection,3,Other Injury,50,B,SE,Bicycle,SE,1,1,H,1,0,1,Stop-go lights,9999,ELIZABETH,STREET,LONSDALE,STREET,19,S,188181,N,MELBOURNE,MELBOURNE,-37.81245,144.96233,3000
153004,T20120010159,30/04/2012,111339,9155,13.16.00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH                        ,1,Day,2,2,1,0,0,1,1,Cross intersection,2,Hospitilisation,50,B,SE,Bicycle,SE,1,1,H,F,2,2,Stop-go lights,9999,ELIZABETH,STREET,LITTLE LONSDALE,STREET,0,N,29422,I,MELBOURNE,MELBOURNE,-37.8113,144.96181,3000
153100,T20120010260,1/05/2012,111339,9155,17.32.00,1,Collision with vehicle,3,Tuesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,3,Dark Street lights on,2,3,1,0,0,2,1,Not at intersection,2,Hospitilisation,40,B,S ,Bicycle,S ,1,1,H,F,1,2,No control,9999,BRUNSWICK,STREET,VICTORIA,STREET,32,N,251894,N,YARRA,YARRA,-37.79877,144.97839,3065
153109,T20120010268,1/05/2012,111339,9155,18.54.00,1,Collision with vehicle,3,Tuesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,3,Dark Street lights on,2,3,1,0,0,2,1,Not at intersection,2,Hospitilisation,60,B,N ,Bicycle,N ,1,1,H,F,9,1,No control,9999,ST KILDA,ROAD,SWANSTON,STREET,8,S,251749,N,MELBOURNE,MELBOURNE,-37.81879,144.96805,3000
153307,T20120010478,3/05/2012,111339,9155,15.45.00,1,Collision with vehicle,5,Thursday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,2,0,1,0,1,2,T intersection,3,Other Injury,40,B,N ,Bicycle,N ,1,1,H,F,0,6,No control,9999,BRUNSWICK,STREET,JAMES,STREET,0,N,36467,I,YARRA,YARRA,-37.80409,144.97748,3065
167414,T20120026696,4/05/2012,111339,9155,17.50.00,1,Collision with vehicle,6,Friday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,9,Unknown,2,3,0,1,0,2,2,Cross intersection,3,Other Injury,999,A,SW,Bicycle,SW,1,1,H,5,2,1,Unknown,9999,DORCAS,STREET,STURT,STREET,0,W,37570,I,PORT PHILLIP,PORT PHILLIP,-37.83176,144.96486,3205
153381,T20120010579,5/05/2012,111339,9155,08.40.00,1,Collision with vehicle,7,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY)              ,1,Day,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,999,B,W ,Bicycle,W ,1,1,H,5,2,1,Unknown,9999,LANGRIDGE,STREET,RUSSELL,STREET,0,W,48483,I,YARRA,YARRA,-37.8073,144.99311,3067
153523,T20120010743,7/05/2012,111339,9155,17.06.00,1,Collision with vehicle,2,Monday,142,LEAVING PARKING                       ,2,Dusk/Dawn,2,2,0,1,0,1,1,T intersection,3,Other Injury,50,B,SE,Bicycle,SE,1,1,H,5,2,1,No control,5130,FERRARS,STREET,COVENTRY,STREET,0,N,35395,I,PORT PHILLIP,PORT PHILLIP,-37.83332,144.95511,3205
154097,T20120011390,7/05/2012,111339,9155,17.30.00,1,Collision with vehicle,2,Monday,129,OTHER OPPOSING MANOEUVRES NOT INCLUDED IN DCAs 120-125.   ,1,Day,2,2,0,1,0,1,2,T intersection,3,Other Injury,50,A,S ,Bicycle,S ,1,1,H,8,2,4,Stop sign,9999,BOUNDARY,ROAD,STRAKER,STREET,0,S,25457,I,MELBOURNE,MELBOURNE,-37.79686,144.93859,3051
154036,T20120011320,8/05/2012,111339,9155,18.00.00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH                        ,9,Unknown,2,2,0,1,0,1,2,T intersection,3,Other Injury,40,B,S ,Bicycle,S ,1,1,H,F,2,1,No control,5499,CHURCH,STREET,CHARLOTTE,STREET,0,N,37208,I,YARRA,YARRA,-37.82503,144.99805,3121
154600,T20120011929,8/05/2012,111339,9155,14.00.00,1,Collision with vehicle,3,Tuesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,2,T intersection,3,Other Injury,60,B,W ,Bicycle,W ,1,1,H,N,0,1,No control,9999,LANGRIDGE,STREET,SILVER,STREET,0,W,36636,I,YARRA,YARRA,-37.80675,144.98761,3066
153649,T20120010888,9/05/2012,111339,9155,12.10.00,1,Collision with vehicle,4,Wednesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,1,Not at intersection,3,Other Injury,50,B,N ,Bicycle,N ,1,1,H,F,2,1,Stop-go lights,9999,ST KILDA,ROAD,SWANSTON,STREET,0,N,1412,N,MELBOURNE,MELBOURNE,-37.81872,144.96802,3000
154105,T20120011401,15/05/2012,111339,9155,16.35.00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH                        ,1,Day,2,2,1,0,0,1,1,Cross intersection,2,Hospitilisation,60,B,NE,Bicycle,SE,2,2,H,8,2,1,Stop-go lights,5061,SPENCER,STREET,LA TROBE,STREET,0,S,65851,I,MELBOURNE,MELBOURNE,-37.81317,144.95144,3008
154106,T20120011401,15/05/2012,111339,9155,16.35.00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH                        ,1,Day,2,2,1,0,0,1,1,Cross intersection,2,Hospitilisation,60,B,NE,Bicycle,SE,2,2,H,8,2,1,Stop-go lights,5061,SPENCER,STREET,LA TROBE,STREET,0,S,65851,I,MELBOURNE,MELBOURNE,-37.81317,144.95144,3008
154168,T20120011472,16/05/2012,111339,9155,12.20.00,1,Collision with vehicle,4,Wednesday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,2,0,1,0,1,2,T intersection,3,Other Injury,60,B,S ,Bicycle,S ,1,1,H,1,0,6,No control,9999,FRANKLIN,STREET,PEEL,STREET,0,E,36832,I,MELBOURNE,MELBOURNE,-37.80905,144.95547,3003
154174,T20120011479,16/05/2012,111339,9155,12.14.00,1,Collision with vehicle,4,Wednesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,3,3,1,0,0,2,1,T intersection,2,Hospitilisation,40,B,W ,Bicycle,W ,1,1,H,F,2,2,No control,5853,JOHNSTON,STREET,BEDFORD,STREET,0,W,65216,I,YARRA,YARRA,-37.79904,144.98505,3066
154360,T20120011675,16/05/2012,111339,9155,17.45.00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH                        ,2,Dusk/Dawn,2,2,1,0,0,1,2,Y intersection,2,Hospitilisation,40,B,N ,Bicycle,N ,1,1,H,F,9,2,No control,5490,CHAPEL,STREET,FORREST,HILL,0,N,66769,I,STONNINGTON,STONNINGTON,-37.83741,144.99604,3141
173317,T20130004277,16/05/2012,111339,9155,15.30.00,1,Collision with vehicle,4,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,Day,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,999,A,N ,Bicycle,N ,1,1,H,1,2,2,No control,5979,ROYAL,PARADE,MORRAH,STREET,44,N,258107,N,MELBOURNE,MELBOURNE,-37.79542,144.95809,3052
154294,T20120011622,17/05/2012,111339,9155,23.50.00,9,Other accident,5,Thursday,199,UNKNOWN-NO DETAILS ON MANOEUVRES OF ROAD-USERS IN ACCIDENT ,3,Dark Street lights on,1,1,1,0,0,0,1,Not at intersection,2,Hospitilisation,60,A,W ,Bicycle,NK,1,1,H,F,1,3,Stop-go lights,9999,ARDEN,STREET,ABBOTSFORD,STREET,45,E,251955,N,MELBOURNE,MELBOURNE,-37.80058,144.94641,3051
154357,T20120011672,18/05/2012,111339,9155,15.50.00,1,Collision with vehicle,6,Friday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,2,0,1,0,1,1,Not at intersection,3,Other Injury,40,B,W ,Bicycle,W ,1,1,H,F,2,1,Stop-go lights,9999,GRATTAN,STREET,BOUVERIE,STREET,25,E,254047,N,MELBOURNE,MELBOURNE,-37.8003,144.96278,3053
154547,T20120011877,19/05/2012,111339,9155,13.00.00,1,Collision with vehicle,7,Saturday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,999,B,S ,Bicycle,S ,1,1,H,1,2,1,Stop-go lights,5499,CHURCH,STREET,COTTER,STREET,0,N,29441,I,YARRA,YARRA,-37.83041,144.99708,3121
154541,T20120011871,21/05/2012,111339,9155,10.30.00,1,Collision with vehicle,1,Monday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES)        ,1,Day,2,2,0,1,0,1,1,Not at intersection,3,Other Injury,50,A,W ,Bicycle,W ,1,1,H,F,2,1,Stop-go lights,9999,GRATTAN,STREET,LEICESTER,STREET,26,W,253668,N,MELBOURNE,MELBOURNE,-37.80008,144.96074,3053
154553,T20120011881,21/05/2012,111339,9155,13.00.00,1,Collision with vehicle,2,Monday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,50,B,E ,Bicycle,E ,1,1,H,F,2,1,No control,9999,CAMBRIDGE,STREET,LANGRIDGE,STREET,0,S,36603,I,YARRA,YARRA,-37.80656,144.9852,3066
154610,T20120011944,22/05/2012,111339,9155,08.22.00,1,Collision with vehicle,3,Tuesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,1,Not at intersection,3,Other Injury,60,B,N ,Bicycle,N ,1,1,H,F,2,9,No control,9999,EXHIBITION,STREET,COLLINS,STREET,31,N,253169,N,MELBOURNE,MELBOURNE,-37.81379,144.97135,3000
154680,T20120012016,22/05/2012,111339,9155,08.20.00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH                        ,1,Day,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,60,A,S ,Bicycle,S ,1,1,H,F,2,2,No control,9999,RATHDOWNE,STREET,PELHAM,STREET,35,S,252236,N,MELBOURNE,MELBOURNE,-37.80346,144.9695,3053
155399,T20120012868,23/05/2012,111339,9155,16.00.00,1,Collision with vehicle,4,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,Day,2,2,1,0,0,1,2,Not at intersection,2,Hospitilisation,60,A,W ,Bicycle,N ,3,3,H,F,2,1,No control,5027,CURZON,STREET,GLASS,STREET,16,N,254086,N,MELBOURNE,MELBOURNE,-37.80178,144.94834,3051
154858,T20120012224,25/05/2012,111339,9155,06.15.00,7,Fall from or in moving vehicle,6,Friday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT)         ,2,Dusk/Dawn,2,2,1,0,0,1,2,Cross intersection,2,Hospitilisation,30,A,SE,Bicycle,SE,1,1,H,F,2,6,No control,9999,COLLINS,STREET,SWANSTON,STREET,0,E,29427,I,MELBOURNE,MELBOURNE,-37.81549,144.96654,3000
154964,T20120012346,26/05/2012,111339,9155,13.45.00,1,Collision with vehicle,7,Saturday,142,LEAVING PARKING                       ,1,Day,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,60,B,S ,Bicycle,S ,1,1,H,5,2,1,No control,9999,GIPPS,STREET,NICHOLSON,STREET,0,W,36715,I,YARRA,YARRA,-37.80543,144.99671,3067
155046,T20120012453,27/05/2012,111339,9155,00.36.00,2,Struck Pedestrian,1,Sunday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.      ,3,Dark Street lights on,1,2,1,0,0,1,1,Not at intersection,2,Hospitilisation,40,A,S ,Bicycle,S ,1,1,H,F,2,9,No control,9999,BRUNSWICK,STREET,ARGYLE,STREET,18,N,252225,N,YARRA,YARRA,-37.79738,144.97863,3065
155073,T20120012492,28/05/2012,111339,9155,08.05.00,1,Collision with vehicle,2,Monday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,50,B,W ,Bicycle,W ,1,1,H,8,2,6,Stop-go lights,9999,LITTLE BOURKE,STREET,WILLIAM,STREET,0,E,36851,I,MELBOURNE,MELBOURNE,-37.8147,144.95776,3000
155322,T20120012774,31/05/2012,111339,9155,19.19.00,1,Collision with vehicle,5,Thursday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,3,Dark Street lights on,2,3,0,1,0,2,1,Not at intersection,3,Other Injury,60,B,NW,Bicycle,NW,1,1,H,F,1,3,No control,9999,ST KILDA,ROAD,ST KILDA,ROAD,63,N,252430,N,MELBOURNE,MELBOURNE,-37.82279,144.96988,3006
156104,T20120013743,31/05/2012,111339,9155,12.00.00,1,Collision with vehicle,5,Thursday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,2,1,0,0,1,2,Cross intersection,2,Hospitilisation,40,A,S ,Bicycle,S ,1,1,H,F,2,3,Stop-go lights,5046,ELIZABETH,STREET,ROYAL,PARADE,0,S,36210,I,MELBOURNE,MELBOURNE,-37.79972,144.95756,3052
155384,T20120012851,1/06/2012,111339,9155,20.12.00,1,Collision with vehicle,6,Friday,135,LANE CHANGE LEFT (NOT OVERTAKING)              ,2,Dusk/Dawn,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,60,B,SE,Bicycle,SE,1,1,H,F,2,1,No control,5130,FERRARS,STREET,EMERALD,STREET,25,S,252555,N,PORT PHILLIP,PORT PHILLIP,-37.83522,144.95598,3205
155729,T20120013273,1/06/2012,111339,9155,16.30.00,1,Collision with vehicle,6,Friday,135,LANE CHANGE LEFT (NOT OVERTAKING)              ,9,Unknown,2,2,1,0,0,1,2,Multiple intersection,2,Hospitilisation,50,A,NW,Bicycle,NW,1,1,H,R,0,9,Giveway sign,5044,FLEMINGTON,ROAD,PEEL,STREET,0,SE,35308,I,MELBOURNE,MELBOURNE,-37.80109,144.95682,3000
155592,T20120013096,3/06/2012,111339,9155,23.40.00,1,Collision with vehicle,1,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD    ,3,Dark Street lights on,2,1,1,0,0,0,1,T intersection,2,Hospitilisation,40,A,S ,Bicycle,S ,1,1,H,F,2,6,No control,5499,CHURCH,STREET,HOWARD,STREET,0,N,37715,I,YARRA,YARRA,-37.83285,144.9967,3121
155599,T20120013102,4/06/2012,111339,9155,18.30.00,1,Collision with vehicle,2,Monday,135,LANE CHANGE LEFT (NOT OVERTAKING)              ,3,Dark Street lights on,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,60,B,N ,Bicycle,N ,1,1,H,1,2,2,Stop-go lights,9999,RATHDOWNE,STREET,FARADAY,STREET,13,S,252443,N,MELBOURNE,MELBOURNE,-37.79911,144.97021,3053
155671,T20120013198,4/06/2012,111339,9155,08.52.00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH                        ,2,Dusk/Dawn,2,4,0,1,0,3,1,T intersection,3,Other Injury,60,A,SW,Bicycle,SW,1,1,H,5,2,1,Unknown,9999,MACARTHUR,STREET,ST ANDREWS,PLACE,0,SW,36997,I,MELBOURNE,MELBOURNE,-37.81179,144.97483,3002
155578,T20120013079,5/06/2012,111339,9155,01.20.00,1,Collision with vehicle,3,Tuesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD    ,6,Dark Street lights unknown,2,1,1,0,0,0,2,Cross intersection,2,Hospitilisation,40,B,E ,Bicycle,N ,3,18,H,F,2,5,No control,9999,FITZROY,STREET,PALMER,STREET,0,S,254508,I,YARRA,YARRA,-37.80439,144.97633,3065
155699,T20120013231,6/06/2012,111339,9155,17.48.00,1,Collision with vehicle,4,Wednesday,116,LEFT NEAR (INTERSECTIONS ONLY)               ,3,Dark Street lights on,2,2,0,1,0,1,1,T intersection,3,Other Injury,60,B,SE,Bicycle,SE,1,1,H,F,1,9,No control,9999,MORAY,STREET,HANCOCK,STREET,20,N,53662,N,MELBOURNE,MELBOURNE,-37.82712,144.96067,3006
155839,T20120013394,8/06/2012,111339,9155,21.40.00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE)               ,3,Dark Street lights on,2,3,0,1,0,2,2,Not at intersection,3,Other Injury,30,B,W ,Bicycle,W ,17,17,H,F,2,1,No control,9999,LA TROBE,STREET,WILLS,STREET,30,E,252439,N,MELBOURNE,MELBOURNE,-37.81134,144.95787,3000
155840,T20120013394,8/06/2012,111339,9155,21.40.00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE)               ,3,Dark Street lights on,2,3,0,1,0,2,2,Not at intersection,3,Other Injury,30,B,W ,Bicycle,W ,17,17,H,F,2,1,No control,9999,LA TROBE,STREET,WILLS,STREET,30,E,252439,N,MELBOURNE,MELBOURNE,-37.81134,144.95787,3000
155992,T20120013583,11/06/2012,111339,9155,17.40.00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY)              ,3,Dark Street lights on,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,50,B,N ,Bicycle,N ,1,1,H,F,2,1,No control,9999,GREY,STREET,POWLETT,STREET,0,W,29433,I,MELBOURNE,MELBOURNE,-37.81188,144.98597,3002
156124,T20120013767,14/06/2012,111339,9155,08.03.00,1,Collision with vehicle,5,Thursday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,1,T intersection,3,Other Injury,60,B,N ,Bicycle,N ,1,1,H,5,9,6,No control,5882,ST KILDA,ROAD,BROMBY,STREET,0,NW,250528,I,MELBOURNE,"PORT PHILLIP,MELBOURNE",-37.83468,144.97454,3004
